X[i],Y_real,Y_prediction,Error
1.29003,-0.21416686607244895,-0.21421017686643534,4.331079398639526e-05
1.29006,-0.2140834125030906,-0.21412672502116434,4.331251807374037e-05
1.29009,-0.21399995552437534,-0.21404326976652627,4.331424215092694e-05
1.29012,-0.2139164951363411,-0.2139598111025594,4.3315966218315793e-05
1.29015,-0.21383303133902598,-0.213876349029302,4.331769027601795e-05
1.2901799999999999,-0.2137495641324681,-0.21379288354679232,4.33194143242277e-05
1.29021,-0.2136660935167053,-0.21370941465506854,4.3321138363250355e-05
1.29024,-0.21358261949177693,-0.2136259423541689,4.332286239197569e-05
1.29027,-0.2134991420577207,-0.21354246664413165,4.332458641095882e-05
1.2903,-0.2134156612145749,-0.21345898752499504,4.332631042014423e-05
1.29033,-0.213332176962378,-0.21337550499679728,4.3328034419282124e-05
1.29036,-0.21324868930116786,-0.21329201905957657,4.3329758408705565e-05
1.29039,-0.21316519823098246,-0.21320852971337106,4.3331482388608844e-05
1.29042,-0.2130817037518598,-0.21312503695821902,4.3333206359214005e-05
1.2904499999999999,-0.21299820586383894,-0.2130415407941586,4.3334930319660625e-05
1.29048,-0.2129147045669571,-0.21295804122122808,4.333665427097566e-05
1.29051,-0.2128311998612541,-0.21287453823946562,4.333837821152153e-05
1.29054,-0.2127476917467661,-0.2127910318489094,4.3340102143296644e-05
1.29057,-0.21266418022353317,-0.21270752204959764,4.3341826064469124e-05
1.2906,-0.21258066529159236,-0.21262400884156857,4.334354997620471e-05
1.29063,-0.21249714695098165,-0.21254049222486032,4.334527387866993e-05
1.29066,-0.21241362520174006,-0.21245697219951104,4.3346997770976614e-05
1.29069,-0.2123301000439049,-0.21237344876555897,4.3348721654068445e-05
1.2907199999999999,-0.21224657147751563,-0.21228992192304225,4.335044552661316e-05
1.29075,-0.21216303950260879,-0.2122063916719991,4.335216939030384e-05
1.29078,-0.212079504119223,-0.21212285801246764,4.3353893244640895e-05
1.29081,-0.21199596532739762,-0.21203932094448602,4.3355617088403076e-05
1.29084,-0.21191242312716957,-0.2119557804680924,4.335734092283938e-05
1.29087,-0.2118288775185777,-0.21187223658332494,4.335906474722817e-05
1.2909,-0.21174532850165934,-0.2117886892902218,4.336078856245762e-05
1.29093,-0.2116617760764536,-0.2117051385888211,4.336251236750077e-05
1.2909599999999999,-0.21157822024299783,-0.211621584479161,4.336423616316254e-05
1.2909899999999999,-0.2114946610013309,-0.2115380269612796,4.336595994869352e-05
1.29102,-0.21141109835148908,-0.2114544660352151,4.3367683726008854e-05
1.29105,-0.21132753229351292,-0.21137090170100561,4.33694074926938e-05
1.29108,-0.21124396282744,-0.2112873339586893,4.337113124927572e-05
1.29111,-0.21116038995330755,-0.21120376280830425,4.3372854996698296e-05
1.29114,-0.21107681367115455,-0.2111201882498886,4.33745787340456e-05
1.29117,-0.21099323398101844,-0.21103661028348045,4.337630246201152e-05
1.2912,-0.21090965088293712,-0.21095302890911796,4.337802618084585e-05
1.2912299999999999,-0.21082606437695012,-0.21086944412683922,4.337974988910531e-05
1.2912599999999999,-0.21074247446309408,-0.21078585593668234,4.3381473588260944e-05
1.29129,-0.21065888114140702,-0.2107022643386854,4.338319727839601e-05
1.29132,-0.2105752844119284,-0.21061866933288653,4.338492095812274e-05
1.29135,-0.2104916842746951,-0.2105350709193238,4.338664462869013e-05
1.29138,-0.21040808072974615,-0.21045146909803533,4.3388368289182244e-05
1.29141,-0.2103244737771186,-0.21036786386905917,4.339009194057053e-05
1.29144,-0.2102408634168515,-0.21028425523243344,4.339181558193905e-05
1.29147,-0.21015724964898247,-0.21020064318819617,4.3393539213704146e-05
1.2914999999999999,-0.2100736324735496,-0.21011702773638552,4.339526283592132e-05
1.29153,-0.20999001189059013,-0.2100334088770395,4.3396986449367736e-05
1.29156,-0.20990638790014354,-0.20994978661019623,4.3398710052683365e-05
1.29159,-0.20982276050224774,-0.20986616093589372,4.340043364597923e-05
1.29162,-0.20973912969693992,-0.20978253185417006,4.340215723014351e-05
1.29165,-0.20965549548425855,-0.2096988993650633,4.3403880804759876e-05
1.29168,-0.20957185786424215,-0.2096152634686115,4.3405604369356476e-05
1.29171,-0.2094882168369283,-0.20953162416485274,4.3407327924432915e-05
1.2917399999999999,-0.20940457240235488,-0.209447981453825,4.340905147012797e-05
1.29177,-0.2093209245605595,-0.20936433533556636,4.341077500685797e-05
1.2918,-0.20923727331158137,-0.20928068581011486,4.3412498533484944e-05
1.29183,-0.209153618655458,-0.20919703287750854,4.3414222050536244e-05
1.29186,-0.20906996059222738,-0.2091133765377854,4.341594555801187e-05
1.29189,-0.20898629912192795,-0.20902971679098348,4.3417669055523245e-05
1.29192,-0.20890263424459704,-0.20894605363714083,4.341939254379201e-05
1.29195,-0.208818965960273,-0.20886238707629548,4.342111602248511e-05
1.29198,-0.20873529426899384,-0.2087787171084854,4.3422839491547016e-05
1.2920099999999999,-0.2086516191707975,-0.20869504373374861,4.342456295111652e-05
1.29204,-0.20856794066572104,-0.20861136695212315,4.342628640210955e-05
1.29207,-0.20848425875380489,-0.20852768676364702,4.3428009842139126e-05
1.2921,-0.2084005734350849,-0.20844400316835826,4.3429733273370186e-05
1.29213,-0.2083168847095998,-0.20836031616629488,4.343145669508108e-05
1.29216,-0.20823319257738798,-0.20827662575749484,4.3433180106855485e-05
1.29219,-0.208149497038487,-0.20819293194199615,4.343490350913748e-05
1.29222,-0.2080657980929349,-0.2081092347198368,4.343662690189931e-05
1.29225,-0.2079820957407691,-0.2080255340910548,4.343835028569609e-05
1.2922799999999999,-0.2078983899820286,-0.20794183005568806,4.344007365947311e-05
1.29231,-0.20781468081675042,-0.20785812261377457,4.34417970241463e-05
1.29234,-0.20773096824497272,-0.20777441176535236,4.3443520379632394e-05
1.29237,-0.20764725226673464,-0.20769069751045935,4.344524372471015e-05
1.2924,-0.20756353288207274,-0.20760697984913348,4.344696706073958e-05
1.29243,-0.2074798100910259,-0.20752325878141278,4.3448690386888034e-05
1.29246,-0.20739608389363134,-0.20743953430733517,4.345041370382163e-05
1.29249,-0.20731235428992761,-0.20735580642693863,4.3452137011013026e-05
1.29252,-0.20722862127995223,-0.20727207514026108,4.345386030885079e-05
1.2925499999999999,-0.20714488486374322,-0.2071883404473405,4.345558359727941e-05
1.29258,-0.20706114504133805,-0.20710460234821487,4.345730687682625e-05
1.29261,-0.20697740181277574,-0.20702086084292212,4.3459030146381084e-05
1.29264,-0.2068936551780941,-0.20693711593150013,4.3460753406027175e-05
1.29267,-0.20680990513733044,-0.2068533676139869,4.3462476656458415e-05
1.2927,-0.2067261516905225,-0.20676961589042034,4.346419989784134e-05
1.29273,-0.20664239483770896,-0.20668586076083836,4.346592312939879e-05
1.29276,-0.20655863457892698,-0.2066021022252789,4.346764635190792e-05
1.2927899999999999,-0.2064748709142153,-0.20651834028377983,4.3469369564536064e-05
1.2928199999999999,-0.20639110384361142,-0.2064345749363791,4.3471092767671804e-05
1.29285,-0.20630733336715262,-0.20635080618311466,4.347281596203678e-05
1.29288,-0.20622355948487825,-0.20626703402402444,4.347453914618771e-05
1.29291,-0.20613978219682494,-0.20618325845914628,4.3476262321345827e-05
1.29294,-0.2060560015030315,-0.2060994794885181,4.3477985486595205e-05
1.29297,-0.20597221740353483,-0.2060156971121778,4.34797086429628e-05
1.293,-0.20588842989837397,-0.2059319113301633,4.348143178933839e-05
1.29303,-0.20580463898758605,-0.20584812214251247,4.348315492641586e-05
1.2930599999999999,-0.2057208446712091,-0.20576432954926316,4.348487805405643e-05
1.2930899999999999,-0.20563704694928076,-0.2056805335504533,4.3486601172537664e-05
1.29312,-0.20555324582183854,-0.20559673414612076,4.348832428222038e-05
1.29315,-0.20546944128892192,-0.20551293133630344,4.349004738152251e-05
1.29318,-0.20538563335056692,-0.2054291251210391,4.349177047219266e-05
1.29321,-0.20530182200681313,-0.20534531550036572,4.349349355259324e-05
1.29324,-0.20521800725769745,-0.20526150247432115,4.349521662369571e-05
1.29327,-0.20513418910325748,-0.20517768604294323,4.349693968574986e-05
1.2933,-0.20505036754353156,-0.2050938662062698,4.349866273822833e-05
1.2933299999999999,-0.2049665425785574,-0.20501004296433875,4.350038578135318e-05
1.29336,-0.20488271420837229,-0.20492621631718794,4.350210881565175e-05
1.29339,-0.20479888243301514,-0.20484238626485518,4.3503831840041585e-05
1.29342,-0.20471504725252376,-0.20475855280737834,4.350555485457819e-05
1.29345,-0.20463120866693485,-0.20467471594479528,4.3507277860427296e-05
1.29348,-0.20454736667628687,-0.2045908756771438,4.3509000856922775e-05
1.29351,-0.20446352128061812,-0.20450703200446171,4.351072384359278e-05
1.29354,-0.20437967247996608,-0.2044231849267869,4.351244682082589e-05
1.2935699999999999,-0.20429582027436838,-0.20433933444415717,4.351416978878864e-05
1.2936,-0.20421196466386232,-0.20425548055661033,4.351589274800838e-05
1.29363,-0.2041281056484865,-0.20417162326418425,4.351761569776347e-05
1.29366,-0.20404424322827963,-0.2040877625669167,4.3519338637054705e-05
1.29369,-0.20396037740327755,-0.20400389846484546,4.352106156790825e-05
1.29372,-0.203876508173519,-0.2039200309580084,4.352278448940816e-05
1.29375,-0.20379263553904214,-0.20383616004644328,4.352450740113811e-05
1.29378,-0.20370875949988437,-0.20375228573018797,4.35262303035977e-05
1.29381,-0.2036248800560826,-0.2036684080092802,4.3527953197619595e-05
1.2938399999999999,-0.20354099720767682,-0.20358452688375778,4.352967608095559e-05
1.29387,-0.20345711095470226,-0.20350064235365842,4.3531398956159206e-05
1.2939,-0.20337322129719854,-0.20341675441902,4.353312182145408e-05
1.29393,-0.2032893282352028,-0.2033328630798803,4.3534844677506346e-05
1.29396,-0.20320543176875283,-0.2032489683362771,4.3536567524260494e-05
1.29399,-0.2031215318978869,-0.20316507018824817,4.3538290361272436e-05
1.29402,-0.20303762862264207,-0.20308116863583128,4.3540013189208304e-05
1.29405,-0.20295372194305594,-0.2029972636790642,4.354173600826239e-05
1.29408,-0.20286981185916753,-0.20291335531798468,4.354345881715793e-05
1.2941099999999999,-0.2027858983710128,-0.20282944355263052,4.35451816177268e-05
1.29414,-0.20270198147863072,-0.20274552838303944,4.354690440872e-05
1.29417,-0.20261806118205894,-0.20266160980924913,4.3548627190193034e-05
1.2942,-0.20253413748133497,-0.2025776878312974,4.355034996242346e-05
1.29423,-0.20245021037649685,-0.202493762449222,4.355207272513373e-05
1.29426,-0.2023662798675816,-0.20240983366306065,4.3553795479045476e-05
1.29429,-0.2022823459546279,-0.20232590147285112,4.355551822321502e-05
1.29432,-0.20219840863767252,-0.20224196587863114,4.3557240958613797e-05
1.29435,-0.2021144679167542,-0.20215802688043846,4.355896368427037e-05
1.2943799999999999,-0.20203052379191005,-0.20207408447831077,4.356068640071209e-05
1.29441,-0.20194657626317736,-0.2019901386722858,4.356240910843856e-05
1.29444,-0.20186262533059512,-0.20190618946240124,4.356413180611751e-05
1.29447,-0.20177867099419988,-0.20182223684869485,4.356585449497019e-05
1.2945,-0.2016947132540297,-0.20173828083120435,4.3567577174635774e-05
1.29453,-0.20161075211012286,-0.20165432140996742,4.356929984455915e-05
1.29456,-0.20152678756251607,-0.20157035858502176,4.357102250568401e-05
1.29459,-0.2014428196112476,-0.20148639235640506,4.357274515745524e-05
1.2946199999999999,-0.20135884825635542,-0.20140242272415507,4.3574467799650796e-05
1.2946499999999999,-0.20127487349787704,-0.20131844968830945,4.3576190432409456e-05
1.29468,-0.20119089533584855,-0.2012344732489059,4.3577913057341044e-05
1.29471,-0.20110691377031048,-0.2011504934059821,4.357963567161449e-05
1.29474,-0.20102292880129863,-0.20106651015957575,4.358135827711718e-05
1.29477,-0.20093894042885158,-0.20098252350972454,4.358308087296092e-05
1.2948,-0.20085494865300585,-0.20089853345646613,4.3584803460283705e-05
1.29483,-0.2007709534738003,-0.2008145399998382,4.358652603789204e-05
1.29486,-0.20068695489127208,-0.20073054313987843,4.358824860634103e-05
1.2948899999999999,-0.20060295290545888,-0.20064654287662448,4.3589971165602925e-05
1.29492,-0.20051894751639776,-0.200562539210114,4.359169371623284e-05
1.29495,-0.2004349387241276,-0.20047853214038464,4.3593416257037276e-05
1.29498,-0.20035092652868536,-0.20039452166747407,4.359513878871013e-05
1.29501,-0.200266910930109,-0.20031050779141993,4.359686131091833e-05
1.29504,-0.20018289192843547,-0.20022649051225985,4.359858382438353e-05
1.29507,-0.20009886952370332,-0.2001424698300315,4.3600306328189786e-05
1.2951,-0.2000148437159497,-0.20005844574477255,4.360202882286446e-05
1.29513,-0.19993081450521194,-0.19997441825652057,4.360375130862959e-05
1.2951599999999999,-0.19984678189152832,-0.19989038736531323,4.3605473784902316e-05
1.29519,-0.1997627458749356,-0.19980635307118813,4.360719625254306e-05
1.29522,-0.1996787064554723,-0.19972231537418295,4.360891871063588e-05
1.29525,-0.19959466363317613,-0.19963827427433528,4.361064115915303e-05
1.29528,-0.1995106174080838,-0.19955422977168272,4.361236359892717e-05
1.29531,-0.19942656778023338,-0.1994701818662629,4.361408602951422e-05
1.29534,-0.19934251474966297,-0.1993861305581134,4.361580845044233e-05
1.29537,-0.19925845831640943,-0.1993020758472719,4.3617530862460896e-05
1.2953999999999999,-0.19917439848051066,-0.19921801773377593,4.361925326526461e-05
1.29543,-0.1990903352420036,-0.19913395621766317,4.362097565957512e-05
1.29546,-0.19900626860092707,-0.1990498912989712,4.362269804411567e-05
1.29549,-0.19892219855731802,-0.19896582297773757,4.362442041955239e-05
1.29552,-0.19883812511121413,-0.1988817512539999,4.362614278577426e-05
1.29555,-0.1987540482626533,-0.19879767612779575,4.362786514244821e-05
1.29558,-0.19866996801167253,-0.19871359759916277,4.3629587490240374e-05
1.29561,-0.1985858843583092,-0.19862951566813847,4.363130982926178e-05
1.29564,-0.1985017973026017,-0.1985454303347604,4.363303215870751e-05
1.2956699999999999,-0.19841770684458726,-0.19846134159906623,4.363475447896614e-05
1.2957,-0.19833361298430263,-0.19837724946109345,4.363647679081484e-05
1.29573,-0.19824951572178684,-0.19829315392087968,4.363819909283806e-05
1.29576,-0.19816541505707663,-0.19820905497846245,4.363992138581296e-05
1.29579,-0.19808131099020987,-0.19812495263387933,4.3641643669461994e-05
1.29582,-0.19799720352122346,-0.19804084688716783,4.364336594436802e-05
1.29585,-0.19791309265015578,-0.19795673773836558,4.364508820980939e-05
1.29588,-0.19782897837704355,-0.19787262518751006,4.364681046650776e-05
1.29591,-0.1977448607019251,-0.19778850923463887,4.364853271376923e-05
1.2959399999999999,-0.19766073962483766,-0.19770438987978953,4.365025495187136e-05
1.29597,-0.19757661514581765,-0.19762026712299957,4.365197718192437e-05
1.296,-0.19749248726490487,-0.19753614096430655,4.365369940168007e-05
1.29603,-0.1974083559821352,-0.19745201140374796,4.3655421612776024e-05
1.29606,-0.197324221297547,-0.19736787844136133,4.365714381432406e-05
1.29609,-0.19724008321117653,-0.19728374207718422,4.3658866007684205e-05
1.29612,-0.197155941723063,-0.19719960231125408,4.3660588191080096e-05
1.29615,-0.19707179683324327,-0.19711545914360848,4.3662310365205625e-05
1.2961799999999999,-0.19698764854175377,-0.19703131257428488,4.3664032531115504e-05
1.2962099999999999,-0.19690349684863384,-0.19694716260332085,4.366575468700562e-05
1.29624,-0.19681934175391835,-0.19686300923075384,4.3667476835485e-05
1.29627,-0.19673518325764816,-0.19677885245662138,4.366919897322297e-05
1.2963,-0.19665102135985807,-0.19669469228096095,4.3670921102884064e-05
1.29633,-0.1965668560605875,-0.19661052870381007,4.367264322258091e-05
1.29636,-0.19648268735987268,-0.19652636172520624,4.3674365333562504e-05
1.29639,-0.19639851525775104,-0.19644219134518692,4.367608743588436e-05
1.29642,-0.19631433975426088,-0.19635801756378957,4.367780952868605e-05
1.2964499999999999,-0.19623016084943923,-0.19627384038105167,4.3679531612439426e-05
1.2964799999999999,-0.19614597854332355,-0.1961896597970107,4.3681253687144483e-05
1.29651,-0.1960617928359507,-0.19610547581170415,4.36829757534396e-05
1.29654,-0.19597760372735895,-0.19602128842516947,4.368469781051987e-05
1.29657,-0.19589341121758624,-0.19593709763744416,4.368641985791344e-05
1.2966,-0.1958092153066694,-0.19585290344856568,4.368814189628645e-05
1.29663,-0.1957250159946458,-0.19576870585857145,4.3689863925638894e-05
1.29666,-0.19564081328155247,-0.195684504867499,4.369158594652589e-05
1.29669,-0.19555660716742734,-0.1956003004753857,4.369330795836457e-05
1.2967199999999999,-0.19547239765230856,-0.19551609268226908,4.369502996051655e-05
1.29675,-0.19538818473623176,-0.1954318814881865,4.369675195473044e-05
1.29678,-0.19530396841923614,-0.19534766689317543,4.369847393928539e-05
1.29681,-0.1952197487013584,-0.1952634488972733,4.370019591490304e-05
1.29684,-0.19513552558263647,-0.1951792275005175,4.3701917881028285e-05
1.29687,-0.19505129906310686,-0.1950950027029455,4.370363983863257e-05
1.2969,-0.19496706914280787,-0.1950107745045947,4.370536178682771e-05
1.29693,-0.1948828358217759,-0.1949265429055025,4.370708372658516e-05
1.29696,-0.19479859910004937,-0.19484230790570634,4.3708805656961225e-05
1.2969899999999999,-0.19471435897766537,-0.19475806950524366,4.371052757828897e-05
1.29702,-0.19463011545466058,-0.19467382770415184,4.371224949126229e-05
1.29705,-0.19454586853107364,-0.19458958250246833,4.371397139468769e-05
1.29708,-0.1944616182069414,-0.19450533390023048,4.371569328906477e-05
1.29711,-0.1943773644823012,-0.1944210818974757,4.371741517450456e-05
1.29714,-0.1942931073571907,-0.19433682649424142,4.3719137050729495e-05
1.29717,-0.19420884683164702,-0.194252567690565,4.372085891798938e-05
1.2972,-0.1941245829057071,-0.19416830548648387,4.372258077675606e-05
1.2972299999999999,-0.1940403155794097,-0.1940840398820354,4.3724302625697264e-05
1.29726,-0.1939560448527899,-0.19399977087725695,4.37260244670612e-05
1.29729,-0.1938717707258874,-0.1939154984721859,4.3727746298488634e-05
1.29732,-0.19378749319873873,-0.19383122266685962,4.372946812089551e-05
1.29735,-0.19370321227138088,-0.19374694346131552,4.3731189934642645e-05
1.29738,-0.19361892794385194,-0.19366266085559097,4.373291173903615e-05
1.29741,-0.19353464021618882,-0.1935783748497233,4.3734633534464606e-05
1.29744,-0.19345034908842845,-0.19349408544374985,4.3736355321399856e-05
1.29747,-0.19336605456060857,-0.19340979263770802,4.373807709945332e-05
1.2974999999999999,-0.1932817566327673,-0.1933254964316352,4.373979886790336e-05
1.29753,-0.19319745530494026,-0.1932411968255687,4.3741520628443054e-05
1.29756,-0.19311315057716633,-0.19315689381954584,4.37432423795181e-05
1.29759,-0.19302884244948237,-0.19307258741360397,4.374496412160034e-05
1.29762,-0.1929445309219256,-0.19298827760778042,4.374668585482855e-05
1.29765,-0.1928602159945339,-0.19290396440211255,4.374840757864762e-05
1.29768,-0.19277589766734365,-0.19281964779663766,4.375012929400124e-05
1.29771,-0.19269157594039288,-0.1927353277913931,4.3751851000223274e-05
1.29774,-0.1926072508137187,-0.1926510043864162,4.375357269748026e-05
1.2977699999999999,-0.19252292228735834,-0.19256667758174428,4.3755294385938726e-05
1.2978,-0.19243859036134864,-0.19248234737741468,4.3757016066042764e-05
1.29783,-0.192354255035728,-0.1923980137734647,4.375873773668215e-05
1.29786,-0.19226991631053325,-0.1923136767699316,4.376045939835649e-05
1.29789,-0.19218557418580157,-0.19222933636685274,4.3762181051176796e-05
1.29792,-0.19210122866157048,-0.19214499256426543,4.3763902694948786e-05
1.29795,-0.19201687973787668,-0.19206064536220693,4.3765624330255326e-05
1.29798,-0.1919325274147583,-0.1919762947607146,4.3767345956291503e-05
1.2980099999999999,-0.19184817169225227,-0.19189194075982566,4.3769067573390386e-05
1.2980399999999999,-0.19176381257039576,-0.19180758335957743,4.3770789181662995e-05
1.29807,-0.1916794500492251,-0.19172322256000718,4.3772510782080776e-05
1.2981,-0.19159508412877962,-0.1916388583611522,4.377423237256206e-05
1.29813,-0.19151071480909576,-0.19155449076304976,4.377595395399503e-05
1.29816,-0.19142634209021014,-0.19147011976573716,4.3777675527018056e-05
1.29819,-0.19134196597216097,-0.19138574536925168,4.377939709071521e-05
1.29822,-0.19125758645498447,-0.19130136757363056,4.378111864608569e-05
1.29825,-0.19117320353871897,-0.1912169863789111,4.37828401921303e-05
1.2982799999999999,-0.19108881722340054,-0.19113260178513053,4.3784561729987015e-05
1.2983099999999999,-0.19100442750906793,-0.19104821379232614,4.3786283258212544e-05
1.29834,-0.1909200343957566,-0.19096382240053514,4.3788004778527734e-05
1.29837,-0.19083563788350527,-0.19087942760979476,4.3789726289489295e-05
1.2984,-0.19075123797235083,-0.19079502942014234,4.379144779151356e-05
1.29843,-0.1906668346623302,-0.19071062783161502,4.3793169284822575e-05
1.29846,-0.19058242795348124,-0.1906262228442501,4.379489076886123e-05
1.29849,-0.19049801784584053,-0.19054181445808477,4.379661224424014e-05
1.29852,-0.190413604339445,-0.1904574026731563,4.3798333711320137e-05
1.2985499999999999,-0.1903291874343328,-0.19037298748950188,4.380005516907426e-05
1.29858,-0.19024476713054012,-0.19028856890715876,4.380177661864049e-05
1.29861,-0.1901603434281054,-0.19020414692616416,4.380349805876982e-05
1.29864,-0.19007591632706516,-0.19011972154655526,4.380521949010063e-05
1.29867,-0.18999148582745673,-0.19003529276836933,4.3806940912605175e-05
1.2987,-0.18990705192931745,-0.1899508605916435,4.38086623260614e-05
1.29873,-0.1898226146326839,-0.18986642501641507,4.3810383731163194e-05
1.29876,-0.18973817393759412,-0.18978198604272117,4.381210512705014e-05
1.29879,-0.18965372984408452,-0.18969754367059902,4.381382651449939e-05
1.29882,-0.1895692823521925,-0.18961309790008585,4.381554789334441e-05
1.29885,-0.18948483146195622,-0.18952864873121883,4.3817269262613756e-05
1.29888,-0.18940037717341168,-0.18944419616403516,4.3818990623473164e-05
1.29891,-0.18931591948659637,-0.189359740198572,4.382071197561732e-05
1.29894,-0.18923145840154815,-0.1892752808348665,4.382243331835234e-05
1.29897,-0.18914699391830303,-0.1891908180729559,4.3824154652871705e-05
1.299,-0.18906252603689877,-0.1891063519128774,4.382587597862031e-05
1.29903,-0.18897805475737295,-0.1890218823546681,4.3827597295154064e-05
1.2990599999999999,-0.18889358007976204,-0.18893740939836523,4.382931860319461e-05
1.29909,-0.1888091020041029,-0.18885293304400588,4.383103990299175e-05
1.29912,-0.18872462053043387,-0.1887684532916273,4.3832761193435266e-05
1.29915,-0.18864013565879145,-0.18868397014126662,4.383448247516353e-05
1.29918,-0.18855564738921282,-0.18859948359296091,4.383620374809327e-05
1.29921,-0.18847115572173556,-0.1885149936467474,4.383792501183592e-05
1.29924,-0.18838666065639598,-0.18843050030266323,4.38396462672519e-05
1.29927,-0.18830216219323181,-0.18834600356074552,4.384136751370282e-05
1.2993,-0.18821766033228,-0.1882615034210314,4.384308875141074e-05
1.2993299999999999,-0.18813315507357764,-0.18817699988355804,4.384480998040341e-05
1.29936,-0.18804864641716096,-0.18809249294836258,4.384653120162452e-05
1.29939,-0.18796413436306902,-0.1880079826154821,4.384825241307566e-05
1.29942,-0.18787961891133792,-0.18792346888495376,4.384997361583931e-05
1.29945,-0.18779510006200484,-0.18783895175681467,4.38516948098322e-05
1.29948,-0.18771057781510714,-0.18775443123110197,4.385341599483228e-05
1.29951,-0.18762605217068112,-0.18766990730785277,4.3855137171644465e-05
1.29954,-0.18754152312876488,-0.18758537998710417,4.385685833929731e-05
1.29957,-0.18745699068939464,-0.18750084926889332,4.3858579498678996e-05
1.2995999999999999,-0.18737245485260834,-0.18741631515325727,4.3860300648929096e-05
1.29963,-0.18728791561844188,-0.1873317776402331,4.3862021791213346e-05
1.29966,-0.18720337298693412,-0.187247236729858,4.386374292386641e-05
1.29969,-0.18711882695812077,-0.18716269242216896,4.3865464048192804e-05
1.29972,-0.18703427753203927,-0.18707814471720313,4.386718516385946e-05
1.29975,-0.18694972470872673,-0.18699359361499757,4.3868906270838615e-05
1.29978,-0.18686516848822027,-0.18690903911558937,4.387062736910252e-05
1.29981,-0.18678060887055742,-0.18682448121901565,4.3872348458234844e-05
1.2998399999999999,-0.18669604585577493,-0.18673991992531344,4.387406953851314e-05
1.2998699999999999,-0.18661147944390888,-0.1866553552345198,4.387579061090885e-05
1.2999,-0.18652690963499702,-0.18657078714667177,4.387751167475584e-05
1.29993,-0.18644233642907754,-0.18648621566180648,4.3879232728943895e-05
1.29996,-0.18635775982618608,-0.1864016407799609,4.388095377483303e-05
1.29999,-0.18627317982636016,-0.18631706250117222,4.388267481206243e-05
1.30002,-0.18618859642963687,-0.18623248082547741,4.388439584054882e-05
1.30005,-0.18610400963605334,-0.18614789575291354,4.3886116860208935e-05
1.30008,-0.18601941944564598,-0.18606330728351766,4.388783787168116e-05
1.3001099999999999,-0.18593482585845322,-0.18597871541732683,4.388955887360546e-05
1.30014,-0.18585022887450975,-0.1858941201543781,4.389127986834107e-05
1.30017,-0.18576562849385503,-0.18580952149470847,4.3893000853445496e-05
1.3002,-0.1856810247165253,-0.18572491943835498,4.389472182966814e-05
1.30023,-0.185596417542557,-0.18564031398535466,4.389644279764737e-05
1.30026,-0.185511806971988,-0.18555570513574454,4.3898163756550534e-05
1.30029,-0.18542719300485394,-0.18547109288956165,4.389988470770989e-05
1.30032,-0.18534257564119405,-0.18538647724684298,4.390160564893275e-05
1.30035,-0.1852579548810428,-0.1853018582076256,4.3903326582800384e-05
1.3003799999999999,-0.1851733307244397,-0.18521723577194646,4.3905047506759276e-05
1.30041,-0.1850887031714193,-0.1851326099398426,4.390676842330743e-05
1.30044,-0.18500407222202037,-0.185047980711351,4.390848933064073e-05
1.30047,-0.18491943787627935,-0.18496334808650874,4.391021022939756e-05
1.3005,-0.1848348001342332,-0.18487871206535278,4.391193111957792e-05
1.30053,-0.1847501589959195,-0.18479407264792005,4.3913652000543424e-05
1.30056,-0.18466551446137414,-0.1847094298342476,4.391537287345981e-05
1.30059,-0.18458086653063466,-0.18462478362437243,4.391709373777197e-05
1.3006199999999999,-0.18449621520373866,-0.1845401340183315,4.3918814592841526e-05
1.30065,-0.184411560480721,-0.18445548101616177,4.39205354407779e-05
1.30068,-0.18432690236162114,-0.1843708246179002,4.392225627905533e-05
1.30071,-0.18424224084647506,-0.1842861648235838,4.392397710872853e-05
1.30074,-0.18415757593532012,-0.18420150163324947,4.392569792935341e-05
1.30077,-0.184072907628192,-0.18411683504693427,4.392741874226225e-05
1.3008,-0.18398823592512942,-0.18403216506467512,4.392913954570643e-05
1.30083,-0.1839035608261682,-0.18394749168650903,4.393086034082394e-05
1.30086,-0.18381888233134513,-0.18386281491247292,4.393258112778131e-05
1.3008899999999999,-0.18373420044069794,-0.18377813474260377,4.393430190582914e-05
1.30092,-0.18364951515426226,-0.18369345117693853,4.3936022676271946e-05
1.30095,-0.1835648264720769,-0.18360876421551411,4.393774343722234e-05
1.30098,-0.18348013439417815,-0.18352407385836747,4.393946418931871e-05
1.30101,-0.18339543892060217,-0.18343938010553554,4.394118493336596e-05
1.30104,-0.18331074005138687,-0.18335468295705526,4.394290566839265e-05
1.30107,-0.18322603778656832,-0.18326998241296352,4.394462639520369e-05
1.3011,-0.18314133212618416,-0.1831852784732973,4.3946347113132944e-05
1.30113,-0.18305662307027054,-0.1831005711380935,4.394806782295757e-05
1.3011599999999999,-0.18297191061886525,-0.18301586040738899,4.394978852373388e-05
1.30119,-0.18288719477200394,-0.18293114628122073,4.395150921679414e-05
1.30122,-0.1828024755297249,-0.18284642875962567,4.395322990077832e-05
1.30125,-0.18271775289206488,-0.18276170784264065,4.39549505757697e-05
1.30128,-0.18263302685905952,-0.1826769835303026,4.395667124307279e-05
1.30131,-0.18254829743074746,-0.18259225582264843,4.395839190096673e-05
1.30134,-0.18246356460716429,-0.18250752471971504,4.396011255075605e-05
1.30137,-0.1823788283883473,-0.18242279022153932,4.39618331920244e-05
1.3014,-0.182294088774334,-0.18233805232815814,4.396355382413342e-05
